// Unused singles
CS (132, 1372) (362, 0) - 1 5 22 4 20 4 22 4 18 2 4 2 18 4 24 4 16 2 6 2 16 4 25 1 6 1 31 6 32 6 31 1 5 24 4 18 4 24 5 1 31 6 32 6 31 1 6 1 25 4 16 2 6 2 16 4 24 4 18 2 4 2 18 4 22 4 20 4 22 5 1 29 4 12 2 10 2 12 2 8 2 14 4 27 1 6 1 29 6 34 6 28 4 14 2 6 2 16 2 6 2 14 2 6 2 16 2 6 2 14 4 28 6 34 6 29 1 6 1 27 4 14 2 8 2 12 2 10 2 12 4 29
CS (94, 1180) (370, 0) - 1 5 22 4 20 4 22 4 20 4 22 4 20 4 20 4 24 4 16 4 28 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 28 4 16 4 24 4 20 4 20 4 22 4 20 4 22 4 20 4 22 5 1 29 4 14 4 28 6 34 6 28 4 14 2 6 2 18 4 22 4 20 4 22 4 18 2 6 2 14 4 28 6 34 6 28 4 14 4 29
CS (104, 1108) (370, 0) - 1 5 20 2 2 2 20 4 18 2 4 2 18 4 20 2 2 2 20 5 1 29 6 32 6 28 4 14 2 6 2 16 4 24 4 16 2 6 2 14 2 6 2 16 4 24 5 1 31 6 30 4 10 2 12 2 10 4 30 6 30 6 32 6 30 6 30 4 10 2 12 2 10 4 30 6 31 1 5 24 4 16 2 6 2 14 2 6 2 16 4 24 4 16 2 6 2 14 4 28 6 32 6 29
CS (126, 1428) (372, 0) - 1 5 22 4 18 2 6 2 14 4 28 6 34 6 29 1 6 1 27 4 14 2 8 2 14 4 28 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 28 4 14 2 8 2 14 4 27 1 6 1 29 6 34 6 28 4 14 2 6 2 18 4 22 5 1 29 6 34 6 29 1 5 22 5 1 29 6 34 6 28 4 14 2 8 2 12 2 10 2 10 2 10 2 12 2 10 2 10 2 10 2 12 2 8 2 14 4 28 6 34 6 29 1 5 22 5 1 29 6 34 6 29
OSO (35, 367) (376, 0) - 1 5 22 4 20 4 22 4 18 2 6 2 14 4 28 6 34 6 29 1 6 1 27 4 14 2 8 2 12 2 10 2 12 4 29
CS (114, 1460) (385, 0) - 1 5 20 2 2 2 20 4 22 4 18 2 4 2 18 4 22 4 20 2 2 2 20 5 1 29 6 34 6 28 6 35 1 5 28 5 1 35 6 28 6 34 6 29 1 6 1 27 5 1 33 6 31 1 5 24 5 1 31 6 31 1 6 1 25 4 18 4 22 4 22 4 18 4 25 1 6 1 31 6 31 1 5 24 5 1 31 6 33 1 5 27 1 6 1 29 6 34 6 28 6 35 1 5 28 5 1 35 6 28 6 34 6 29
CS (106, 1352) (394, 0) - 1 5 22 4 22 4 20 4 20 2 2 2 20 4 20 2 2 2 20 4 20 4 22 4 22 5 1 31 6 32 6 30 6 34 6 28 6 34 6 30 6 32 6 31 1 5 22 4 22 4 20 4 20 2 4 2 16 4 25 1 6 1 31 4 10 2 12 2 10 4 31 1 6 1 25 4 16 2 4 2 20 4 20 4 22 4 22 5 1 31 6 32 6 30 6 34 6 28 6 34 6 30 6 32 6 31
CS (112, 1292) (396, 0) - 1 5 24 4 18 4 24 4 16 2 8 2 10 2 14 4 26 4 16 4 26 4 14 2 10 4 31 1 5 24 4 18 4 24 4 18 4 24 4 18 4 24 5 1 31 4 10 2 14 4 26 4 16 4 26 4 14 2 10 2 8 2 16 4 24 4 18 4 24 5 1 31 6 32 6 31 1 6 1 25 5 1 32 1 5 24 4 18 4 24 4 18 4 24 4 18 4 24 5 1 32 1 5 25 1 6 1 31 6 32 6 31
CS (114, 1144) (400, 0) - 1 5 24 4 20 4 18 2 6 2 12 2 10 2 8 2 14 2 8 2 10 2 12 2 8 2 12 2 8 2 14 4 27 1 6 1 27 5 1 34 1 5 27 1 6 1 27 4 14 2 8 2 12 2 8 2 12 2 10 2 8 2 14 2 8 2 10 2 12 2 6 2 18 4 20 4 24 5 1 33 6 28 6 34 6 26 4 16 4 24 4 18 4 22 4 20 4 20 4 22 4 18 4 24 4 16 4 26 6 34 6 28 6 33
CS (124, 1396) (402, 0) - 1 5 24 4 16 2 6 2 16 4 24 5 1 32 1 5 26 5 1 33 6 28 4 12 2 10 2 10 2 12 4 28 6 34 6 26 5 1 32 1 5 24 4 18 4 24 5 1 33 6 26 4 16 2 4 2 18 4 22 4 20 4 20 4 20 2 2 2 18 2 2 2 20 4 20 4 20 4 22 4 18 2 4 2 16 4 26 6 33 1 5 24 4 18 4 24 5 1 32 1 5 26 6 34 6 28 4 12 2 10 2 10 2 12 4 28 6 33 1 5 26 5 1 32
CS (112, 1564) (406, 0) - 1 5 24 5 1 31 6 32 6 30 6 32 6 32 6 30 6 33 1 5 26 4 14 2 10 2 10 2 10 2 12 4 30 6 32 6 30 6 33 1 5 26 5 1 33 6 30 6 33 1 5 26 4 16 4 26 5 1 33 6 30 6 33 1 5 26 5 1 33 6 30 6 32 6 30 4 12 2 10 2 10 2 10 2 14 4 26 5 1 33 6 30 6 32 6 32 6 30 6 32 6 31 1 5 24 5 1 31 6 32 6 31
CS (102, 1140) (408, 0) - 1 5 24 4 18 2 2 2 22 4 18 4 24 4 18 4 24 4 18 4 24 4 18 4 22 2 2 2 18 4 24 5 1 33 6 28 4 14 2 8 2 12 2 10 2 10 2 12 2 8 2 14 4 28 6 34 6 28 5 1 35 6 26 4 18 4 22 4 22 4 18 4 26 6 35 1 5 28 6 34 6 28 4 14 2 8 2 12 2 10 2 10 2 12 2 8 2 14 4 28 6 33
CS (138, 1580) (408, 0) - 1 5 22 4 20 2 2 2 20 4 20 4 22 4 20 4 22 4 20 4 22 4 20 4 20 4 24 4 16 4 28 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 28 4 16 4 24 4 20 4 20 4 22 4 20 4 22 4 20 4 22 4 20 4 20 2 2 2 20 4 22 5 1 31 6 30 4 12 2 10 2 10 2 12 2 8 2 14 4 28 6 34 6 28 4 14 2 6 2 18 4 22 4 20 4 22 4 18 2 6 2 14 4 28 6 34 6 28 4 14 2 8 2 12 2 10 2 10 2 12 4 30 6 31
CS (168, 2008) (415, 0) - 1 5 22 4 18 2 6 2 14 4 28 6 34 6 28 4 14 2 8 2 12 2 8 2 14 2 8 2 12 4 30 6 32 6 30 4 12 2 8 2 14 2 8 2 12 2 8 2 14 4 28 6 34 6 28 4 14 2 6 2 18 4 22 5 1 29 6 34 6 28 4 14 2 6 2 18 4 22 5 1 29 5 1 35 6 28 4 14 4 28 4 14 4 28 6 34 6 28 4 14 2 6 2 18 4 22 5 1 29 6 34 6 28 4 14 4 28 4 14 4 28 6 34 6 29 1 5 22 4 18 2 6 2 14 4 28 6 34 6 28 4 14 4 28 4 14 4 28 6 35 1 5 29 1 5 22 4 18 2 6 2 14 4 28 6 34 6 29
CS (172, 1900) (448, 0) - 1 5 24 4 18 2 4 2 18 4 22 4 20 4 22 4 20 4 20 2 4 2 16 4 25 1 6 1 31 6 32 6 30 6 33 1 5 26 5 1 33 6 30 6 32 6 31 1 6 1 25 4 16 2 4 2 20 4 20 4 22 4 20 4 22 4 18 2 4 2 18 4 24 5 1 33 6 28 4 14 2 8 2 12 2 10 2 10 2 10 2 12 2 10 4 31 1 5 24 5 1 31 6 31 1 6 1 25 4 18 4 24 5 1 32 1 5 24 4 18 4 24 4 18 4 24 4 18 4 24 5 1 32 1 5 24 4 18 4 25 1 6 1 31 6 31 1 5 24 5 1 31 4 10 2 12 2 10 2 10 2 10 2 12 2 8 2 14 4 28 6 33
CS (116, 1188) (449, 0) - 1 5 24 4 18 4 24 4 18 4 24 4 18 4 24 4 16 2 6 2 16 4 26 6 35 1 5 26 4 16 2 6 2 16 4 24 4 18 2 4 2 16 2 6 2 14 2 6 2 16 2 4 2 18 4 24 4 16 2 6 2 16 4 26 5 1 35 6 26 4 16 2 6 2 16 4 24 4 18 4 24 4 18 4 24 4 18 4 24 5 1 31 4 10 2 14 4 26 4 16 2 4 2 18 2 4 2 16 4 26 4 14 2 10 4 31
CS (196, 2184) (449, 0) - 1 5 24 4 18 2 4 2 18 4 22 4 20 4 22 4 20 4 22 4 20 4 22 4 18 2 4 2 18 4 24 5 1 33 6 28 4 14 2 8 2 12 2 10 2 12 4 28 4 14 4 28 4 14 4 28 5 1 35 6 28 4 14 4 28 4 14 4 28 6 35 1 5 28 4 14 4 28 4 14 4 28 5 1 35 6 28 4 14 4 28 4 14 4 28 6 35 1 5 28 4 14 4 28 4 14 4 28 4 12 2 10 2 12 2 8 2 14 4 28 6 33 1 5 24 4 18 2 4 2 18 4 22 4 20 4 22 4 20 4 22 4 20 4 22 4 18 2 4 2 18 4 24 5 1 33 6 28 4 14 2 8 2 14 4 26 4 16 2 6 2 14 2 8 2 12 2 8 2 14 2 6 2 16 4 26 4 14 2 8 2 14 4 28 6 33
CS (140, 1556) (456, 0) - 1 5 20 4 24 4 16 2 6 2 16 4 25 1 6 1 31 6 32 6 31 1 5 24 4 16 2 8 2 12 2 8 2 14 2 6 2 16 4 26 5 1 34 1 5 26 4 16 2 6 2 14 2 8 2 12 2 8 2 16 4 24 5 1 31 6 32 6 31 1 6 1 25 4 16 2 6 2 16 4 24 4 20 5 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29 1 6 1 27 4 16 4 26 5 1 34 1 5 26 4 16 4 27 1 6 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29
CS (90, 1036) (460, 0) - 1 5 22 4 22 5 1 31 6 30 4 12 2 10 2 10 2 12 2 8 2 14 4 28 6 34 6 28 5 1 35 6 26 4 18 4 22 4 22 4 18 4 24 4 18 2 2 2 20 2 2 2 18 4 24 4 18 4 22 4 22 4 18 4 26 6 35 1 5 28 6 34 6 28 4 14 2 8 2 12 2 10 2 10 2 12 4 30 6 31
CS (132, 1584) (492, 0) - 1 5 22 4 20 4 20 2 4 2 16 4 26 5 1 34 1 5 26 4 16 2 4 2 20 4 20 4 22 5 1 29 5 1 35 6 29 1 5 22 4 20 4 22 5 1 29 4 12 2 12 4 28 4 14 4 28 6 35 1 5 28 4 14 4 28 4 14 4 28 6 34 6 29 1 6 1 27 4 14 2 8 2 14 4 27 1 6 1 29 6 34 6 28 4 14 4 28 4 14 4 28 5 1 35 6 28 4 14 4 28 4 12 2 12 4 29 1 5 22 4 20 4 22 5 1 29 6 35 1 5 29
CS (192, 2072) (520, 0) - 1 5 26 4 16 2 4 2 20 4 20 4 22 4 20 4 22 4 20 4 20 2 4 2 16 4 26 5 1 34 1 5 26 5 1 33 6 28 4 16 4 26 6 35 1 5 26 4 16 2 6 2 14 2 8 2 12 2 10 2 10 2 12 4 30 6 32 6 30 6 33 1 5 26 5 1 34 1 5 26 4 16 2 6 2 16 4 24 4 18 2 4 2 16 2 4 2 18 2 4 2 16 4 26 4 16 4 26 5 1 34 1 5 26 4 16 4 26 4 16 2 4 2 18 2 4 2 16 2 4 2 18 4 24 4 16 2 6 2 16 4 26 5 1 34 1 5 26 5 1 33 6 30 6 32 6 30 4 12 2 10 2 10 2 12 2 8 2 14 2 6 2 16 4 26 5 1 35 6 26 4 16 4 28 6 33 1 5 26 5 1 34
CS (158, 1664) (566, 0) - 1 5 22 4 22 4 18 2 4 2 18 4 22 4 20 2 2 2 18 2 4 2 16 4 26 4 14 2 8 2 14 4 28 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 28 4 14 2 8 2 14 4 26 4 16 2 4 2 18 2 2 2 20 4 22 4 18 2 4 2 18 4 22 4 22 5 1 31 6 31 1 6 1 25 4 18 4 22 4 22 5 1 30 1 6 1 27 5 1 35 6 26 4 18 4 22 4 20 2 2 2 18 2 4 2 16 2 4 2 18 2 2 2 20 4 22 4 18 4 26 6 35 1 5 27 1 6 1 30 1 5 22 4 22 4 18 4 25 1 6 1 31 6 31
CS (132, 1556) (660, 0) - 1 5 20 4 24 4 16 2 6 2 16 4 25 1 6 1 31 6 32 6 31 1 5 24 4 18 4 24 5 1 31 6 32 6 31 1 6 1 25 4 16 2 6 2 16 4 24 4 20 5 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29 1 6 1 27 4 16 4 26 5 1 34 1 5 26 4 16 4 26 4 16 2 6 2 14 2 6 2 16 4 26 4 16 4 26 5 1 34 1 5 26 4 16 4 27 1 6 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29
OSO (63, 683) (664, 0) - 1 5 22 4 18 4 18 4 20 4 18 4 18 2 2 2 18 4 18 4 20 4 18 4 20 4 16 4 24 6 30 6 28 6 28 6 28 6 28 4 10 2 8 2 12 2 8 2 8 2 14 4 22 4 14 2 6 2 14 4 24 6 31
CS (132, 1556) (676, 0) - 1 5 20 4 24 4 16 2 6 2 16 4 25 1 6 1 31 6 32 6 31 1 5 24 4 18 4 24 5 1 31 6 32 6 31 1 6 1 25 4 16 2 6 2 16 4 24 4 20 5 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29 1 6 1 27 4 16 4 26 5 1 34 1 5 26 4 16 4 26 4 16 2 4 2 18 2 4 2 16 4 26 4 16 4 26 5 1 34 1 5 26 4 16 4 27 1 6 1 29 6 33 1 5 24 4 20 4 20 4 24 5 1 33 6 29
OSNO (152, 1882) (24459, 0) - 1 5 22 4 20 4 24 5 1 33 6 30 6 32 6 30 4 12 2 10 2 10 2 12 4 30 6 32 6 30 6 33 1 5 24 4 20 4 20 4 24 5 1 32 1 5 24 5 1 31 6 32 6 30 6 33 1 5 24 4 20 4 22 5 1 30 1 6 1 27 5 1 35 6 27 1 6 1 30 1 5 22 4 20 4 24 5 1 33 6 30 6 32 6 31 1 5 24 5 1 31 4 10 2 12 2 10 2 10 2 10 2 12 2 10 4 31 1 5 24 5 1 31 6 32 6 30 6 33 1 5 24 4 20 4 22 5 1 30 1 6 1 27 5 1 35 6 27 1 6 1 30
// Unused triples
1 5 18 4 16 4 22 6 29 1 5 20 4 16 4 20 5 1 29 6 22 4 16 4 18 5 1 25 4 10 2 10 4 24 4 10 2 10 4 25, 1 6 1 25 4 10 2 8 2 10 2 8 2 10 4 25, 1 5 18 2 2 2 16 4 18 4 16 4 22 6 29 1 5 20 4 16 4 20 5 1 29 6 22 4 16 4 18 4 16 2 2 2 18 5 1 27 6 26 6 28 6 24 6 28 6 26 6 27
